房山-良乡-行宫园三里,房山-良乡-行宫园三里/66㎡/南北/1室1厅1卫/中楼层（6层）,整租·行宫园三里1室1厅南/北,2700元/月,https://bj.zu.ke.com/zufang/BJ2197526502500220928.html
顺义-李桥-樱花园二区,顺义-李桥-樱花园二区/35㎡/南/1室1厅1卫/高楼层（6层）,整租·樱花园二区1室1厅南,2700元/月,https://bj.zu.ke.com/zufang/BJ2330928093743038464.html
房山-良乡-瑞雪春堂,房山-良乡-瑞雪春堂/68㎡/南北/1室1厅1卫/中楼层（9层）,整租·瑞雪春堂1室1厅南/北,2700元/月,https://bj.zu.ke.com/zufang/BJ2307694206564704256.html
乐乎城市青年社区·小红门,30㎡/8间在租/1室1厅1卫,独栋·乐乎城市青年社区小红门粉妆玉砌3.01室1厅,2780-2880元/月,https://bj.zu.ke.com/apartment/18397.html
乐乎城市青年社区·小红门,仅剩3间/30㎡/3间在租/1室0厅1卫,独栋·乐乎城市青年社区小红门绿光森林2.0开间,2780-2880元/月,https://bj.zu.ke.com/apartment/18397.html
乐乎城市青年社区·小红门,30㎡/7间在租/1室1厅1卫,独栋·乐乎城市青年社区小红门紫玉成烟3.01室1厅,2780元/月,https://bj.zu.ke.com/apartment/18397.html
乐乎城市青年社区·小红门,30㎡/7间在租/1室1厅1卫,独栋·乐乎城市青年社区小红门紫玉成烟3.01室1厅,2780元/月,https://bj.zu.ke.com/apartment/18397.html
乐乎城市青年社区·小红门,30㎡/50间在租/1室1厅1卫,独栋·乐乎城市青年社区小红门粉妆玉砌2.01室1厅,2780元/月,https://bj.zu.ke.com/apartment/18397.html
乐乎城市青年社区·有朋五方桥,仅剩2间/25㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区有朋五方桥D户型1室1厅,2800-2850元/月,https://bj.zu.ke.com/apartment/16887.html
乐乎城市青年社区·有朋五方桥,仅剩5间/20-25㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区有朋五方桥B户型1室1厅,2800-2850元/月,https://bj.zu.ke.com/apartment/16887.html
乐乎城市青年社区·传媒大学,仅剩2间/18㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区传媒大学绿野仙踪2.0B1室1厅,2800-2900元/月,https://bj.zu.ke.com/apartment/961.html
湾流国际青年社区·首都机场社区,仅剩5间/25㎡/5间在租/1室0厅1卫,独栋·湾流国际青年社区首都机场社区温馨开间开间,2800-3000元/月,https://bj.zu.ke.com/apartment/7170.html
湾流国际青年社区·首都机场社区,仅剩5间/25㎡/5间在租/1室0厅1卫,独栋·湾流国际青年社区首都机场社区温馨开间开间,2800-3000元/月,https://bj.zu.ke.com/apartment/7170.html
乐乎城市青年社区·东晓景,仅剩2间/29-30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区东晓景灰色空间2.01室1厅,2800-3000元/月,https://bj.zu.ke.com/apartment/956.html
乐乎城市青年社区·东晓景,仅剩2间/29-30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区东晓景绿野仙踪2.01室1厅,2800-3000元/月,https://bj.zu.ke.com/apartment/956.html
乐乎城市青年社区·东晓景,仅剩2间/29-30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区东晓景紫玉成烟2.01室1厅,2800-3000元/月,https://bj.zu.ke.com/apartment/956.html
窝趣轻社区·窝趣轻社区首都机场店,仅剩5间/30㎡/5间在租/1室1厅1卫,独栋·窝趣轻社区窝趣轻社区首都机场店首都机场限时特价房1室1厅,2800-3200元/月,https://bj.zu.ke.com/apartment/6267.html
窝趣轻社区·窝趣轻社区首都机场店,30㎡/9间在租/1室1厅1卫,独栋·窝趣轻社区窝趣轻社区首都机场店机场中秋限时促销房1室1厅,2800-3200元/月,https://bj.zu.ke.com/apartment/6267.html
乐乎城市青年社区·花乡中驰,仅剩5间/25-35㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区花乡中驰绿野仙踪2.0A1室1厅,2800-3200元/月,https://bj.zu.ke.com/apartment/17280.html
乐乎城市青年社区·花乡中驰,仅剩5间/25-35㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区花乡中驰粉妆玉砌2.0A1室1厅,2800-3200元/月,https://bj.zu.ke.com/apartment/17280.html
乐乎城市青年社区·万达花乡,20-25㎡/58间在租/1室1厅1卫,独栋·乐乎城市青年社区万达花乡天空之城2.01室1厅,2800-3300元/月,https://bj.zu.ke.com/apartment/972.html
乐乎城市青年社区·万达花乡,20-24㎡/50间在租/1室1厅1卫,独栋·乐乎城市青年社区万达花乡紫玉成烟2.01室1厅,2800-3350元/月,https://bj.zu.ke.com/apartment/972.html
乐乎城市青年社区·万达花乡,23-24㎡/23间在租/1室1厅1卫,独栋·乐乎城市青年社区万达花乡公主小屋2.01室1厅,2800-3350元/月,https://bj.zu.ke.com/apartment/972.html
窝趣轻社区·窝趣轻社区首都机场店,30-35㎡/15间在租/1室1厅1卫,独栋·窝趣轻社区窝趣轻社区首都机场店地铁国展机场复式房1室1厅,2800-3400元/月,https://bj.zu.ke.com/apartment/6267.html
大兴-天宫院南-众美城,大兴-天宫院南-众美城/82㎡/南北/2室1厅1卫/低楼层（10层）,整租·众美城2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2335309219601334272.html
乐乎城市青年社区·有朋五方桥,20-25㎡/8间在租/1室1厅1卫,独栋·乐乎城市青年社区有朋五方桥春风得意2.0A1室1厅,2800元/月,https://bj.zu.ke.com/apartment/16887.html
昌平-沙河-北街家园六区,昌平-沙河-北街家园六区/47㎡/东/1室1厅1卫/低楼层（18层）,整租·北街家园六区1室1厅东,2800元/月,https://bj.zu.ke.com/zufang/BJ2338153862751592448.html
顺义-顺义城-义宾北区,顺义-顺义城-义宾北区/60㎡/南北/1室1厅1卫/高楼层（6层）,整租·义宾北区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2337421115888246784.html
顺义-顺义城-石园东区,顺义-顺义城-石园东区/76㎡/南北/2室1厅1卫/高楼层（6层）,整租·石园东区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2335227621715492864.html
昌平-西关环岛-郝庄家园东区,昌平-西关环岛-郝庄家园东区/78㎡/南北/2室1厅1卫/高楼层（6层）,整租·郝庄家园东区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2335524203500929024.html
昌平-鼓楼大街-新悦家园,昌平-鼓楼大街-新悦家园/39㎡/南/1室0厅1卫/低楼层（6层）,整租·新悦家园1室0厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2338309288575385600.html
乐乎城市青年社区·传媒大学,仅剩1间/18㎡/1间在租/1室1厅1卫,独栋·乐乎城市青年社区传媒大学圣托里尼2.01室1厅,2800元/月,https://bj.zu.ke.com/apartment/961.html
通州-乔庄-乔庄北街6号院,通州-乔庄-乔庄北街6号院/37㎡/南/1室0厅1卫/高楼层（6层）,整租·乔庄北街6号院1室0厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2335946315747295232.html
通州-万达-南小园,通州-万达-南小园/61㎡/南/2室1厅1卫/中楼层（6层）,整租·南小园2室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2333927293271425024.html
顺义-顺义城-幸福东区,顺义-顺义城-幸福东区/42㎡/南北/1室1厅1卫/低楼层（6层）,整租·幸福东区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2232334602889076736.html
朝阳-定福庄-美然动力A2区,朝阳-定福庄-美然动力A2区/11㎡/北/1室0厅0卫/高楼层（14层）,整租·美然动力A2区1室0厅北,2800元/月,https://bj.zu.ke.com/zufang/BJ2329452781410459648.html
昌平-沙河-民园小区,昌平-沙河-民园小区/70㎡/南北/2室1厅1卫/高楼层（6层）,整租·民园小区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2288884061185785856.html
昌平-沙河-民园小区,昌平-沙河-民园小区/70㎡/南北/2室1厅1卫/高楼层（6层）,整租·民园小区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2288884061185785856.html
朝阳-定福庄-美然动力A2区,朝阳-定福庄-美然动力A2区/11㎡/北/1室0厅0卫/高楼层（14层）,整租·美然动力A2区1室0厅北,2800元/月,https://bj.zu.ke.com/zufang/BJ2329452781410459648.html
昌平-东关-清秀园南区,昌平-东关-清秀园南区/40㎡/南/1室1厅1卫/高楼层（6层）,整租·清秀园南区1室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2299308666413137920.html
昌平-西关环岛-西环里,昌平-西关环岛-西环里/49㎡/南/2室1厅1卫/中楼层（5层）,整租·西环里2室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2333041168797147136.html
顺义-顺义城-建新北区,顺义-顺义城-建新北区/53㎡/南北/2室1厅1卫/低楼层（5层）,整租·建新北区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2264938258725617664.html
丰台-五里店-丰西北里,丰台-五里店-丰西北里/54㎡/南北/2室1厅1卫/高楼层（6层）,整租·丰西北里2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2299791221045854208.html
顺义-顺义城-石园东区,顺义-顺义城-石园东区/60㎡/南北/1室1厅1卫/高楼层（6层）,整租·石园东区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2331891040434798592.html
昌平-小汤山-沙顺路110号院,昌平-小汤山-沙顺路110号院/90㎡/东西/2室1厅1卫/低楼层（6层）,整租·沙顺路110号院2室1厅东/西,2800元/月,https://bj.zu.ke.com/zufang/BJ2318123516375080960.html
通州-玉桥-幸福艺居,通州-玉桥-幸福艺居/51㎡/南/1室1厅1卫/高楼层（6层）,整租·幸福艺居1室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2332496160205307904.html
昌平-西关环岛-郝庄家园,昌平-西关环岛-郝庄家园/89㎡/南北/2室1厅1卫/高楼层（6层）,整租·郝庄家园2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2225122656268075008.html
通州-万达-永顺南街234号院,通州-万达-永顺南街234号院/61㎡/南北/2室1厅1卫/高楼层（6层）,整租·永顺南街234号院2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2313768205023182848.html
顺义-马坡-马坡花园一区,顺义-马坡-马坡花园一区/83㎡/南北/1室2厅1卫/中楼层（6层）,整租·马坡花园一区1室2厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2306972365159923712.html
顺义-顺义城-石园东区,顺义-顺义城-石园东区/64㎡/南北/1室1厅1卫/高楼层（6层）,整租·石园东区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2332455045481627648.html
顺义-顺义城-胜利小区,顺义-顺义城-胜利小区/45㎡/南/1室1厅1卫/高楼层（6层）,整租·胜利小区1室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2271741297733664768.html
石景山-石景山其它-高井,石景山-石景山其它-高井/44㎡/南北/1室1厅1卫/中楼层（5层）,整租·高井1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2331636440452308992.html
顺义-马坡-马坡花园一区,顺义-马坡-马坡花园一区/96㎡/南北/2室2厅1卫/高楼层（6层）,整租·马坡花园一区2室2厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2308411385060794368.html
大兴-观音寺-海子角南里,大兴-观音寺-海子角南里/78㎡/西/2室1厅1卫/高楼层（6层）,整租·海子角南里2室1厅西,2800元/月,https://bj.zu.ke.com/zufang/BJ2150467731366092800.html
大兴-黄村中-新安里,大兴-黄村中-新安里/53㎡/南北/1室1厅1卫/中楼层（6层）,整租·新安里1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2289582227782107136.html
丰台-卢沟桥-卢沟桥南里,丰台-卢沟桥-卢沟桥南里/41㎡/南北/1室1厅1卫/中楼层（6层）,整租·卢沟桥南里1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2328776036105322496.html
通州-潞苑-小潞邑,通州-潞苑-小潞邑/56㎡/南北/1室1厅1卫/高楼层（7层）,整租·小潞邑1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2318851300051394560.html
顺义-李桥-樱花园一区,顺义-李桥-樱花园一区/66㎡/南北/1室1厅1卫/高楼层（7层）,整租·樱花园一区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2273037216127664128.html
大兴-黄村火车站-兴水家园,大兴-黄村火车站-兴水家园/67㎡/南/1室1厅1卫/中楼层（6层）,整租·兴水家园1室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2288856273150033920.html
顺义-顺义其它-馨港庄园三区,顺义-顺义其它-馨港庄园三区/68㎡/南北/1室1厅1卫/低楼层（6层）,整租·馨港庄园三区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2300626669981147136.html
昌平-东关-东环路小区,昌平-东关-东环路小区/64㎡/南北/2室1厅1卫/高楼层（6层）,整租·东环路小区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2272478683421736960.html
顺义-顺义城-石园北区,顺义-顺义城-石园北区/69㎡/南北/1室1厅1卫/高楼层（6层）,整租·石园北区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2248938278990921728.html
顺义-顺义城-建新南区,顺义-顺义城-建新南区/70㎡/南北/2室1厅1卫/高楼层（6层）,整租·建新南区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2299300424311635968.html
丰台-丰台其它-东山坡一里,丰台-丰台其它-东山坡一里/62㎡/南北/2室1厅1卫/低楼层（6层）,整租·东山坡一里2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2239119764641824768.html
顺义-顺义城-石园西区,顺义-顺义城-石园西区/63㎡/南北/1室1厅1卫/低楼层（6层）,整租·石园西区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2310754589638664192.html
顺义-顺义城-石园北区,顺义-顺义城-石园北区/71㎡/南北/2室1厅1卫/高楼层（6层）,整租·石园北区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2305055303009304576.html
通州-通州其它-紫峰九院城,通州-通州其它-紫峰九院城/103㎡/南北/3室2厅1卫/低楼层（6层）,整租·紫峰九院城3室2厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2324453939321241600.html
大兴-观音寺-林海园,大兴-观音寺-林海园/85㎡/南北/2室1厅1卫/高楼层（6层）,整租·林海园2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2286240173530824704.html
顺义-顺义城-石园东区,顺义-顺义城-石园东区/81㎡/南北/3室1厅1卫/高楼层（6层）,整租·石园东区3室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2303358236189007872.html
通州-万达-东营前街,通州-万达-东营前街/57㎡/南北/2室1厅1卫/高楼层（6层）,整租·东营前街2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2313526158350106624.html
顺义-顺义城-港馨家园东区,顺义-顺义城-港馨家园东区/74㎡/南北/2室1厅1卫/低楼层（6层）,整租·港馨家园东区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2325307658502422528.html
顺义-马坡-顺兴街17号院,顺义-马坡-顺兴街17号院/61㎡/南北/2室1厅1卫/中楼层（28层）,整租·顺兴街17号院2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2314348972094783488.html
顺义-顺义城-石园东区,顺义-顺义城-石园东区/68㎡/南北/1室1厅1卫/高楼层（6层）,整租·石园东区1室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2200522668212756480.html
大兴-大兴其它-团河苑,大兴-大兴其它-团河苑/43㎡/南/1室1厅1卫/中楼层（4层）,整租·团河苑1室1厅南,2800元/月,https://bj.zu.ke.com/zufang/BJ2299305608018665472.html
乐乎城市青年社区·传媒大学,仅剩2间/18㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区传媒大学圣托里尼3.01室1厅,2850元/月,https://bj.zu.ke.com/apartment/961.html
冠寓·北京东迎坊服务式公寓,仅剩2间/112㎡/2间在租/2室1厅1卫,独栋·冠寓北京东迎坊服务式公寓豪华二居2室1厅,28759元/月,https://bj.zu.ke.com/apartment/10593.html
乐乎城市青年社区·小红门,仅剩5间/30㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区小红门冰雪奇缘3.01室1厅,2880元/月,https://bj.zu.ke.com/apartment/18397.html
窝趣轻社区·窝趣轻社区高碑店店,26-28㎡/8间在租/1室0厅1卫,独栋·窝趣轻社区窝趣轻社区高碑店店直租拎包入住开间开间,2890-3140元/月,https://bj.zu.ke.com/apartment/6272.html
窝趣轻社区·窝趣轻社区高碑店店,26-28㎡/8间在租/1室0厅1卫,独栋·窝趣轻社区窝趣轻社区高碑店店直租拎包入住开间开间,2890-3140元/月,https://bj.zu.ke.com/apartment/6272.html
乐乎城市青年社区·展城店,仅剩2间/30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区展城店普罗旺斯loftA1室1厅,2900-3000元/月,https://bj.zu.ke.com/apartment/19903.html
乐乎城市青年社区·展城店,仅剩2间/30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区展城店普罗旺斯loftA1室1厅,2900-3000元/月,https://bj.zu.ke.com/apartment/19903.html
乐乎城市青年社区·五方桥,仅剩3间/30㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥粉妆玉砌2.0A1室1厅,2900-3000元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·花乡中驰,仅剩5间/25-30㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区花乡中驰蓝色梦幻2.01室1厅,2900-3080元/月,https://bj.zu.ke.com/apartment/17280.html
乐乎城市青年社区·五方桥,30㎡/21间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥粉妆玉砌2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,30㎡/21间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥粉妆玉砌2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,30㎡/10间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥金色时空2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,30㎡/21间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥粉妆玉砌2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,仅剩5间/30㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥天空之城2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,30㎡/8间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥一米阳光2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,30㎡/21间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥粉妆玉砌2.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·五方桥,30㎡/16间在租/1室1厅1卫,独栋·乐乎城市青年社区五方桥橘子汽水1.01室1厅,2900-3100元/月,https://bj.zu.ke.com/apartment/969.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期绿野仙踪2.0A1室1厅,2900-3450元/月,https://bj.zu.ke.com/apartment/976.html
昌平-回龙观-慧华苑,昌平-回龙观-慧华苑/21㎡/北/1室1厅1卫/低楼层（1层）,整租·慧华苑1室1厅北,2900元/月,https://bj.zu.ke.com/zufang/BJ2335382963266789376.html
顺义-顺义城-仓上小区,顺义-顺义城-仓上小区/61㎡/南北/2室1厅1卫/中楼层（6层）,整租·仓上小区2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2335955217830649856.html
昌平-鼓楼大街-五街满井胡同,昌平-鼓楼大街-五街满井胡同/59㎡/南北/2室1厅1卫/高楼层（6层）,整租·五街满井胡同2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2334648189162373120.html
顺义-顺义城-建新南区,顺义-顺义城-建新南区/66㎡/南北/2室1厅1卫/高楼层（5层）,整租·建新南区2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2334501412697800704.html
乐乎城市青年社区·五方桥,仅剩3间/30㎡/3间在租/1室0厅1卫,独栋·乐乎城市青年社区五方桥黄色风暴2.0B开间,2900元/月,https://bj.zu.ke.com/apartment/969.html
顺义-顺义城-港馨家园东区,顺义-顺义城-港馨家园东区/75㎡/南北/2室1厅1卫/低楼层（6层）,整租·港馨家园东区2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2336241515846189056.html
顺义-顺义城-仁和花园一区,顺义-顺义城-仁和花园一区/60㎡/南/1室1厅1卫/中楼层（15层）,整租·仁和花园一区1室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2329565820042084352.html
石景山-石景山其它-现代生活,石景山-石景山其它-现代生活/50㎡/南/2室1厅1卫/高楼层（6层）,整租·现代生活2室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2203376428127354880.html
顺义-顺义城-仁和花园一区,顺义-顺义城-仁和花园一区/60㎡/南/1室1厅1卫/中楼层（15层）,整租·仁和花园一区1室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2329565820042084352.html
朝阳-双桥-广播大院,朝阳-双桥-广播大院/25㎡/北/1室0厅1卫/低楼层（6层）,整租·广播大院1室0厅北,2900元/月,https://bj.zu.ke.com/zufang/BJ2322956858626940928.html
大兴-黄村火车站-车站北里,大兴-黄村火车站-车站北里/51㎡/西北/2室1厅1卫/高楼层（6层）,整租·车站北里2室1厅西/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2247086714571202560.html
大兴-黄村中-黄村西里,大兴-黄村中-黄村西里/46㎡/南北/2室1厅1卫/中楼层（5层）,整租·黄村西里2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2299312311581540352.html
通州-九棵树(家乐福)-冷冻机械厂宿舍,通州-九棵树(家乐福)-冷冻机械厂宿舍/55㎡/南/2室0厅1卫/中楼层（5层）,整租·冷冻机械厂宿舍2室0厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2285464651745460224.html
顺义-顺义城-双兴南区,顺义-顺义城-双兴南区/60㎡/南北/2室1厅1卫/高楼层（6层）,整租·双兴南区2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2321603495859322880.html
大兴-黄村中-黄村西里,大兴-黄村中-黄村西里/54㎡/南北/2室1厅1卫/高楼层（5层）,整租·黄村西里2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2331816271898738688.html
昌平-北七家-温泉花园B区,昌平-北七家-温泉花园B区/58㎡/南北/1室1厅1卫/高楼层（6层）,整租·温泉花园B区1室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2328926032570359808.html
通州-玉桥-玉桥南里,通州-玉桥-玉桥南里/50㎡/南北/1室1厅1卫/低楼层（6层）,整租·玉桥南里1室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2257921986023915520.html
通州-果园-艺苑西街9号院,通州-果园-艺苑西街9号院/41㎡/南/1室1厅1卫/高楼层（6层）,整租·艺苑西街9号院1室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2275112031898042368.html
通州-乔庄-柳岸景园,通州-乔庄-柳岸景园/50㎡/南/1室1厅1卫/高楼层（6层）,整租·柳岸景园1室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2299292842595721216.html
大兴-黄村火车站-义和庄北里,大兴-黄村火车站-义和庄北里/74㎡/南北/2室1厅1卫/高楼层（6层）,整租·义和庄北里2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2275238803243540480.html
顺义-顺义城-仓上小区,顺义-顺义城-仓上小区/60㎡/南北/1室1厅1卫/高楼层（6层）,整租·仓上小区1室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2296114191498747904.html
顺义-顺义城-石园东苑,顺义-顺义城-石园东苑/72㎡/南北/1室1厅1卫/高楼层（6层）,整租·石园东苑1室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2317112384663601152.html
通州-万达-西营前街,通州-万达-西营前街/54㎡/南/2室1厅1卫/中楼层（6层）,整租·西营前街2室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2280918474454999040.html
顺义-马坡-佳和宜园,顺义-马坡-佳和宜园/75㎡/南/2室1厅1卫/中楼层（6层）,整租·佳和宜园2室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2330152739638099968.html
昌平-鼓楼大街-北环里小区,昌平-鼓楼大街-北环里小区/38㎡/南/1室1厅1卫/低楼层（5层）,整租·北环里小区1室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2313633407155830784.html
大兴-观音寺-观音寺北里,大兴-观音寺-观音寺北里/69㎡/南北/2室1厅1卫/高楼层（6层）,整租·观音寺北里2室1厅南/北,2900元/月,https://bj.zu.ke.com/zufang/BJ2283895269957844992.html
冠寓·北京大瓦窑店,仅剩2间/17㎡/2间在租/1室0厅1卫,独栋·冠寓北京大瓦窑店精致小开间开间,2949元/月,https://bj.zu.ke.com/apartment/9828.html
乐乎城市青年社区·东晓景店,仅剩2间/30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区东晓景店灰色空间1室1厅,2950-3000元/月,https://bj.zu.ke.com/apartment/974.html
乐乎城市青年社区·东晓景店,仅剩2间/29-30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区东晓景店粉妆玉砌1室1厅,2950-3000元/月,https://bj.zu.ke.com/apartment/974.html
乐乎城市青年社区·东晓景店,仅剩2间/29-30㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区东晓景店天空之城1室1厅,2950-3000元/月,https://bj.zu.ke.com/apartment/974.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期金桔柠檬2.01室1厅,2950-3500元/月,https://bj.zu.ke.com/apartment/976.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期绿野仙踪2.01室1厅,2950-3500元/月,https://bj.zu.ke.com/apartment/976.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期金桔柠檬2.01室1厅,2950-3500元/月,https://bj.zu.ke.com/apartment/976.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期绿野仙踪1室1厅,2950-3500元/月,https://bj.zu.ke.com/apartment/976.html
湾流国际青年社区·首都机场社区,25㎡/7间在租/1室0厅1卫,独栋·湾流国际青年社区首都机场社区挪威森林风开间,2984元/月,https://bj.zu.ke.com/apartment/7170.html
湾流国际青年社区·首都机场社区,25㎡/7间在租/1室0厅1卫,独栋·湾流国际青年社区首都机场社区挪威森林风开间,2984元/月,https://bj.zu.ke.com/apartment/7170.html
乐乎城市青年社区·极客丛林,16㎡/19间在租/1室1厅1卫,独栋·乐乎城市青年社区极客丛林粉妆玉砌2.0B1室1厅,3000-3100元/月,https://bj.zu.ke.com/apartment/17698.html
乐乎城市青年社区·传媒大学,18㎡/7间在租/1室1厅1卫,独栋·乐乎城市青年社区传媒大学天空之城2.01室1厅,3000-3300元/月,https://bj.zu.ke.com/apartment/961.html
