address,attribute,name,price,url 
城家精选公寓·天宁寺店,仅剩1间/18㎡/1间在租/1室0厅1卫,独栋·城家精选公寓天宁寺店免费健身带暖气无中介开间,5400元/月,https://bj.zu.ke.com/apartment/6894.html
乐乎城市青年社区·五棵松,仅剩2间/18㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区五棵松紫玉成烟1室1厅,3399-3599元/月,https://bj.zu.ke.com/apartment/971.html
乐乎城市青年社区·十里河佰汇,仅剩2间/45-55㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区十里河佰汇马尔代夫冰川1室1厅,4500-4900元/月,https://bj.zu.ke.com/apartment/963.html
乐乎城市青年社区·十里河佰汇,35-55㎡/9间在租/1室1厅1卫,独栋·乐乎城市青年社区十里河佰汇灰色空间2.01室1厅,4260-5100元/月,https://bj.zu.ke.com/apartment/963.html
乐乎城市青年社区·花乡中驰,仅剩5间/25-35㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区花乡中驰粉妆玉砌2.0A1室1厅,2800-3200元/月,https://bj.zu.ke.com/apartment/17280.html
昌平-鼓楼大街-商业宿舍楼,昌平-鼓楼大街-商业宿舍楼/50㎡/南/2室1厅1卫/高楼层（4层）,整租·商业宿舍楼2室1厅南,3000元/月,https://bj.zu.ke.com/zufang/BJ2163163483079196672.html
西城-六铺炕-鼓楼西大街,西城-六铺炕-鼓楼西大街/12㎡/西/1室0厅0卫/低楼层（1层）,整租·鼓楼西大街1室0厅西,3200元/月,https://bj.zu.ke.com/zufang/BJ2315656389298757632.html
昌平-沙河-北街家园八区,昌平-沙河-北街家园八区/35㎡/东/1室0厅1卫/低楼层（17层）,整租·北街家园八区1室0厅东,2350元/月,https://bj.zu.ke.com/zufang/BJ2322541434131464192.html
海淀-海淀北部新区-三嘉信苑,海淀-海淀北部新区-三嘉信苑/68㎡/南北/2室1厅1卫/低楼层（10层）,整租·三嘉信苑2室1厅南/北,3600元/月,https://bj.zu.ke.com/zufang/BJ2333179339648008192.html
海淀-清河-永泰东里,海淀-清河-永泰东里/47㎡/西/1室1厅1卫/高楼层（6层）,整租·永泰东里1室1厅西,4300元/月,https://bj.zu.ke.com/zufang/BJ2319385405851975680.html
朝阳-十里堡-十里堡北里,朝阳-十里堡-十里堡北里/43㎡/南/1室1厅1卫/高楼层（5层）,整租·十里堡北里1室1厅南,5000元/月,https://bj.zu.ke.com/zufang/BJ2332325263557804032.html
房山-良乡-旭辉E天地,房山-良乡-旭辉E天地/37㎡/北/2房间1卫/高楼层（14层）,整租·旭辉E天地2房间北,2500元/月,https://bj.zu.ke.com/zufang/BJ2335350492676227072.html
乐乎城市青年社区·芍药居,12-14㎡/35间在租/1室1厅1卫,独栋·乐乎城市青年社区芍药居公主小妹2.01室1厅,3500元/月,https://bj.zu.ke.com/apartment/955.html
门头沟-大峪-中门寺南坡小区,门头沟-大峪-中门寺南坡小区/49㎡/南/1室1厅1卫/中楼层（18层）,整租·中门寺南坡小区1室1厅南,2600元/月,https://bj.zu.ke.com/zufang/BJ2336661406612996096.html
乐乎城市青年社区·百子湾花园二期,28㎡/22间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期今日的颜值正常营业1室1厅,3400元/月,https://bj.zu.ke.com/apartment/976.html
海淀-五棵松-国家计委宿舍,海淀-五棵松-国家计委宿舍/55㎡/南/2室1厅1卫/低楼层（16层）,整租·国家计委宿舍2室1厅南,6300元/月,https://bj.zu.ke.com/zufang/BJ2335398845770637312.html
昌平-西关环岛-郝庄家园,昌平-西关环岛-郝庄家园/69㎡/南/1室1厅1卫/中楼层（6层）,整租·郝庄家园1室1厅南,2500元/月,https://bj.zu.ke.com/zufang/BJ2334099216290553856.html
朝阳-大望路-后现代城A区,朝阳-大望路-后现代城A区/51㎡/北/1室0厅1卫/中楼层（14层）,整租·后现代城A区1室0厅北,6400元/月,https://bj.zu.ke.com/zufang/BJ2334840982535159808.html
朝阳-北苑-美立方,朝阳-北苑-美立方/42㎡/南/1房间1卫/低楼层（20层）,整租·美立方1房间南,5000元/月,https://bj.zu.ke.com/zufang/BJ2334541919339945984.html
丰台-赵公口-彩虹城四区,丰台-赵公口-彩虹城四区/44㎡/东/1室0厅1卫/高楼层（16层）,整租·彩虹城四区1室0厅东,4600元/月,https://bj.zu.ke.com/zufang/BJ2334848859378810880.html
朝阳-芍药居-芍药居北里,朝阳-芍药居-芍药居北里/46㎡/东南/1室1厅1卫/中楼层（6层）,整租·芍药居北里1室1厅东/南,6500元/月,https://bj.zu.ke.com/zufang/BJ2335293747912785920.html
丰台-玉泉营-丰台东路16号院,丰台-玉泉营-丰台东路16号院/49㎡/南/1室1厅1卫/低楼层（6层）,整租·丰台东路16号院1室1厅南,4200元/月,https://bj.zu.ke.com/zufang/BJ2334683492291715072.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/18-28㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期绿野仙踪3.01室1厅,3000-3400元/月,https://bj.zu.ke.com/apartment/976.html
顺义-马坡-首开中晟广场,顺义-马坡-首开中晟广场/53㎡/南/3房间1卫/中楼层（14层）,整租·首开中晟广场3房间南,3200元/月,https://bj.zu.ke.com/zufang/BJ2335345035098734592.html
乐乎城市青年社区·百子湾花园,仅剩4间/18-25㎡/4间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园金桔柠檬2.0A1室1厅,3600元/月,https://bj.zu.ke.com/apartment/962.html
西城-天宁寺-鸭子桥北里,西城-天宁寺-鸭子桥北里/44㎡/南北/2室1厅1卫/高楼层（5层）,整租·鸭子桥北里2室1厅南/北,5600元/月,https://bj.zu.ke.com/zufang/BJ2334529287899578368.html
乐乎城市青年社区·德胜门,仅剩2间/25㎡/2间在租/1室1厅1卫,独栋·乐乎城市青年社区德胜门天空之城2.01室1厅,5688-6088元/月,https://bj.zu.ke.com/apartment/970.html
乐乎城市青年社区·花乡中驰,仅剩5间/25-30㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区花乡中驰蓝色梦幻2.01室1厅,2900-3080元/月,https://bj.zu.ke.com/apartment/17280.html
乐乎城市青年社区·小红门,仅剩3间/30㎡/3间在租/1室0厅1卫,独栋·乐乎城市青年社区小红门绿光森林2.0开间,2780-2880元/月,https://bj.zu.ke.com/apartment/18397.html
昌平-鼓楼大街-永安里小区,昌平-鼓楼大街-永安里小区/69㎡/南北/2室1厅1卫/高楼层（6层）,整租·永安里小区2室1厅南/北,2500元/月,https://bj.zu.ke.com/zufang/BJ2244924219802517504.html
朝阳-定福庄-三间房西里,朝阳-定福庄-三间房西里/45㎡/南北/1室1厅1卫/高楼层（6层）,整租·三间房西里1室1厅南/北,3500元/月,https://bj.zu.ke.com/zufang/BJ2314383731726753792.html
朝阳-首都机场-首都机场南路西里,朝阳-首都机场-首都机场南路西里/60㎡/南北/2室1厅1卫/高楼层（5层）,整租·首都机场南路西里2室1厅南/北,1800元/月,https://bj.zu.ke.com/zufang/BJ2320741234861686784.html
丰台-刘家窑-石榴园北里小区,丰台-刘家窑-石榴园北里小区/51㎡/南/1室1厅1卫/低楼层（6层）,整租·石榴园北里小区1室1厅南,4500元/月,https://bj.zu.ke.com/zufang/BJ2326811096561745920.html
朝阳-红庙-红庙北里,朝阳-红庙-红庙北里/38㎡/东/1室1厅0卫/高楼层（2层）,整租·红庙北里1室1厅东,4300元/月,https://bj.zu.ke.com/zufang/BJ2321096117330386944.html
丰台-马家堡-左右坊,丰台-马家堡-左右坊/90㎡/南北/2室1厅1卫/中楼层（16层）,整租·左右坊2室1厅南/北,4500元/月,https://bj.zu.ke.com/zufang/BJ2330222680261279744.html
顺义-顺义城-石园北区,顺义-顺义城-石园北区/70㎡/南北/1室1厅1卫/低楼层（6层）,整租·石园北区1室1厅南/北,3000元/月,https://bj.zu.ke.com/zufang/BJ2334067012088627200.html
朝阳-劲松-劲松一区,朝阳-劲松-劲松一区/48㎡/南北/2室0厅1卫/高楼层（5层）,整租·劲松一区2室0厅南/北,5500元/月,https://bj.zu.ke.com/zufang/BJ2336957556963934208.html
朝阳-劲松-垂杨柳西里,朝阳-劲松-垂杨柳西里/43㎡/东南西/2室1厅1卫/中楼层（5层）,整租·垂杨柳西里2室1厅东南/西,6000元/月,https://bj.zu.ke.com/zufang/BJ2338340551851507712.html
丰台-马家堡-东亚三环,丰台-马家堡-东亚三环/30㎡/东/1房间1卫/中楼层（9层）,整租·东亚三环1房间东,4400元/月,https://bj.zu.ke.com/zufang/BJ2335245902882807808.html
门头沟-大峪-黑山东街,门头沟-大峪-黑山东街/58㎡/南北/2室1厅1卫/中楼层（6层）,整租·黑山东街2室1厅南/北,2600元/月,https://bj.zu.ke.com/zufang/BJ2335430456008785920.html
昌平-鼓楼大街-建新胡同10号楼,昌平-鼓楼大街-建新胡同10号楼/58㎡/南/2室1厅1卫/高楼层（6层）,整租·建新胡同10号楼2室1厅南,3300元/月,https://bj.zu.ke.com/zufang/BJ2336035497186967552.html
朝阳-和平里-东土城路9号院,朝阳-和平里-东土城路9号院/67㎡/南/1室1厅1卫/高楼层（22层）,整租·东土城路9号院1室1厅南,6500元/月,https://bj.zu.ke.com/zufang/BJ2336111505340375040.html
乐乎城市青年社区·芍药居,仅剩2间/12㎡/2间在租/1室0厅1卫,独栋·乐乎城市青年社区芍药居天空之城2.0C开间,3300元/月,https://bj.zu.ke.com/apartment/955.html
朝阳-常营-常楹公元自由派,朝阳-常营-常楹公元自由派/37㎡/北/1房间1卫/高楼层（23层）,整租·常楹公元自由派1房间北,4600元/月,https://bj.zu.ke.com/zufang/BJ2336820046413692928.html
丰台-玉泉营-新村四里,丰台-玉泉营-新村四里/60㎡/南北/2室1厅1卫/低楼层（6层）,整租·新村四里2室1厅南/北,4600元/月,https://bj.zu.ke.com/zufang/BJ2337541579889180672.html
朝阳-垡头-双合家园,朝阳-垡头-双合家园/86㎡/南/2室1厅1卫/中楼层（22层）,整租·双合家园2室1厅南,6200元/月,https://bj.zu.ke.com/zufang/BJ2337582675118276608.html
海淀-马连洼-北京大学肖家河教工住宅小区三区,海淀-马连洼-北京大学肖家河教工住宅小区三区/60㎡/南/1室1厅1卫/高楼层（7层）,整租·北京大学肖家河教工住宅小区三区1室1厅南,6000元/月,https://bj.zu.ke.com/zufang/BJ2336799181739393024.html
西城-牛街-法源寺西里小区,西城-牛街-法源寺西里小区/47㎡/南/1室1厅1卫/中楼层（6层）,整租·法源寺西里小区1室1厅南,5200元/月,https://bj.zu.ke.com/zufang/BJ2336690722473771008.html
大兴-观音寺-观音寺北里,大兴-观音寺-观音寺北里/51㎡/南北/1室1厅1卫/中楼层（6层）,整租·观音寺北里1室1厅南/北,3300元/月,https://bj.zu.ke.com/zufang/BJ2337431553782579200.html
海淀-清河-毛纺厂南小区,海淀-清河-毛纺厂南小区/51㎡/南/2室1厅1卫/高楼层（5层）,整租·毛纺厂南小区2室1厅南,5900元/月,https://bj.zu.ke.com/zufang/BJ2336841747751247872.html
乐乎城市青年社区·木樨园,25-35㎡/15间在租/1室1厅1卫,独栋·乐乎城市青年社区木樨园绿野仙踪2.0B1室1厅,3700-3800元/月,https://bj.zu.ke.com/apartment/967.html
东城-东直门-胡家园小区,东城-东直门-胡家园小区/43㎡/南/1室1厅1卫/中楼层（12层）,整租·胡家园小区1室1厅南,6500元/月,https://bj.zu.ke.com/zufang/BJ2334082841543458816.html
乐乎城市青年社区·德胜门,仅剩5间/20-25㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区德胜门绿野仙踪2.01室1厅,5688-5888元/月,https://bj.zu.ke.com/apartment/970.html
朝阳-十里河-周庄嘉园三期,朝阳-十里河-周庄嘉园三期/50㎡/南/1室0厅1卫/低楼层（18层）,整租·周庄嘉园三期1室0厅南,4900元/月,https://bj.zu.ke.com/zufang/BJ2334847128507260928.html
乐乎城市青年社区·百子湾花园,仅剩1间/10㎡/1间在租/1室0厅1卫,独栋·乐乎城市青年社区百子湾花园天空之城3.0开间,3600元/月,https://bj.zu.ke.com/apartment/962.html
大兴-旧宫-芳源里,大兴-旧宫-芳源里/61㎡/南北/1室1厅1卫/低楼层（6层）,整租·芳源里1室1厅南/北,3300元/月,https://bj.zu.ke.com/zufang/BJ2334707209210445824.html
乐乎城市青年社区·十里河永辉,仅剩4间/20-35㎡/4间在租/1室1厅1卫,独栋·乐乎城市青年社区十里河永辉绿野仙踪2.01室1厅,4000-4600元/月,https://bj.zu.ke.com/apartment/951.html
通州-马驹桥-珠江逸景,通州-马驹桥-珠江逸景/98㎡/西/1室1厅1卫/低楼层（14层）,整租·珠江逸景1室1厅西,2200元/月,https://bj.zu.ke.com/zufang/BJ2318199682570133504.html
通州-马驹桥-珠江逸景,通州-马驹桥-珠江逸景/98㎡/东南/3室1厅1卫/中楼层（14层）,整租·珠江逸景3室1厅东南,3500元/月,https://bj.zu.ke.com/zufang/BJ2331790728025341952.html
昌平-东关-东关北里小区,昌平-东关-东关北里小区/60㎡/南/2室1厅1卫/高楼层（6层）,整租·东关北里小区2室1厅南,2200元/月,https://bj.zu.ke.com/zufang/BJ2304780517586763776.html
朝阳-十里堡-十里堡北里,朝阳-十里堡-十里堡北里/64㎡/南北/2室1厅1卫/低楼层（6层）,整租·十里堡北里2室1厅南/北,6100元/月,https://bj.zu.ke.com/zufang/BJ2322375335490371584.html
海淀-定慧寺-定慧北里,海淀-定慧寺-定慧北里/14㎡/南北/2室1厅1卫/中楼层（5层）,整租·定慧北里2室1厅南/北,2500元/月,https://bj.zu.ke.com/zufang/BJ2306534228852219904.html
朝阳-甜水园-道家园,朝阳-甜水园-道家园/47㎡/西南/1室1厅1卫/高楼层（18层）,整租·道家园1室1厅西南,5500元/月,https://bj.zu.ke.com/zufang/BJ2321029351602667520.html
昌平-沙河-民园小区,昌平-沙河-民园小区/70㎡/南北/2室1厅1卫/高楼层（6层）,整租·民园小区2室1厅南/北,2800元/月,https://bj.zu.ke.com/zufang/BJ2288884061185785856.html
石景山-八角-八角路小区,石景山-八角-八角路小区/37㎡/南/2室0厅1卫/低楼层（5层）,整租·八角路小区2室0厅南,3000元/月,https://bj.zu.ke.com/zufang/BJ2330907364754202624.html
朝阳-双桥-东柳西里,朝阳-双桥-东柳西里/60㎡/南北/2室0厅1卫/高楼层（5层）,整租·东柳西里2室0厅南/北,3500元/月,https://bj.zu.ke.com/zufang/BJ2329715152507125760.html
顺义-顺义城-仁和花园一区,顺义-顺义城-仁和花园一区/60㎡/南/1室1厅1卫/中楼层（15层）,整租·仁和花园一区1室1厅南,2900元/月,https://bj.zu.ke.com/zufang/BJ2329565820042084352.html
海淀-田村-椿楸嘉园,海淀-田村-椿楸嘉园/60㎡/南/1室1厅1卫/高楼层（10层）,整租·椿楸嘉园1室1厅南,5700元/月,https://bj.zu.ke.com/zufang/BJ2336738598323224576.html
乐乎城市青年社区·芍药居,仅剩1间/20㎡/1间在租/1室1厅1卫,独栋·乐乎城市青年社区芍药居绿光森林2.01室1厅,4200元/月,https://bj.zu.ke.com/apartment/955.html
朝阳-朝阳其它-柏阳景园,朝阳-朝阳其它-柏阳景园/53㎡/南/1室1厅1卫/低楼层（6层）,整租·柏阳景园1室1厅南,3800元/月,https://bj.zu.ke.com/zufang/BJ2334639165930741760.html
乐乎城市青年社区·德胜门,25㎡/22间在租/1室1厅1卫,独栋·乐乎城市青年社区德胜门粉妆玉砌2.0A1室1厅,5988元/月,https://bj.zu.ke.com/apartment/970.html
丰台-玉泉营-新村四里,丰台-玉泉营-新村四里/58㎡/东/1室1厅1卫/低楼层（6层）,整租·新村四里1室1厅东,4200元/月,https://bj.zu.ke.com/zufang/BJ2335538166926688256.html
乐乎城市青年社区·百子湾花园二期,仅剩5间/20-28㎡/5间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期圣托里尼2.01室1厅,3400-3500元/月,https://bj.zu.ke.com/apartment/976.html
亦庄开发区-亦庄-锋创科技园,亦庄开发区-亦庄-锋创科技园/27㎡/南/1房间1卫/低楼层（19层）,整租·锋创科技园1房间南,3200元/月,https://bj.zu.ke.com/zufang/BJ2336190863182667776.html
海淀-海淀北部新区-正源尚峰尚水,海淀-海淀北部新区-正源尚峰尚水/58㎡/西北/2房间1卫/中楼层（10层）,整租·正源尚峰尚水2房间西北,4500元/月,https://bj.zu.ke.com/zufang/BJ2334002778487398400.html
大兴-观音寺-林海园,大兴-观音寺-林海园/85㎡/南北/2室1厅1卫/低楼层（6层）,整租·林海园2室1厅南/北,3000元/月,https://bj.zu.ke.com/zufang/BJ2335261488010772480.html
朝阳-北苑-n次方,朝阳-北苑-n次方/36㎡/南/2房间1卫/中楼层（18层）,整租·n次方2房间南,5000元/月,https://bj.zu.ke.com/zufang/BJ2336020616542961664.html
通州-潞苑-小潞邑,通州-潞苑-小潞邑/87㎡/南北/2室1厅1卫/高楼层（6层）,整租·小潞邑2室1厅南/北,3500元/月,https://bj.zu.ke.com/zufang/BJ2334804304915079168.html
通州-万达-东方生活区,通州-万达-东方生活区/65㎡/南北/2室1厅1卫/低楼层（6层）,整租·东方生活区2室1厅南/北,3500元/月,https://bj.zu.ke.com/zufang/BJ2333950037580578816.html
西城-右安门内-信建里小区,西城-右安门内-信建里小区/57㎡/南北/2室1厅1卫/中楼层（5层）,整租·信建里小区2室1厅南/北,6000元/月,https://bj.zu.ke.com/zufang/BJ2334007968209059840.html
乐乎城市青年社区·百子湾花园二期,18-30㎡/30间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期紫玉成烟1室1厅,3400-3600元/月,https://bj.zu.ke.com/apartment/976.html
顺义-顺义城-滨河小区,顺义-顺义城-滨河小区/51㎡/南北/2室1厅1卫/高楼层（6层）,整租·滨河小区2室1厅南/北,2500元/月,https://bj.zu.ke.com/zufang/BJ2335960334965145600.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期绿青萝2.0A1室1厅,3000-3500元/月,https://bj.zu.ke.com/apartment/976.html
西城-陶然亭-姚家井二巷,西城-陶然亭-姚家井二巷/51㎡/东西/2室0厅1卫/地下室（6层）,整租·姚家井二巷2室0厅东/西,4500元/月,https://bj.zu.ke.com/zufang/BJ2329431832036114432.html
房山-良乡-西潞园四里,房山-良乡-西潞园四里/48㎡/南/1室1厅1卫/高楼层（7层）,整租·西潞园四里1室1厅南,1800元/月,https://bj.zu.ke.com/zufang/BJ2309392538035306496.html
朝阳-常营-富力阳光美园,朝阳-常营-富力阳光美园/77㎡/东/2室1厅1卫/低楼层（27层）,整租·富力阳光美园2室1厅东,6500元/月,https://bj.zu.ke.com/zufang/BJ2300554252856606720.html
昌平-北七家-蓬莱公寓东区,昌平-北七家-蓬莱公寓东区/170㎡/南北/1室1厅1卫/高楼层（5层）,整租·蓬莱公寓东区1室1厅南/北,2600元/月,https://bj.zu.ke.com/zufang/BJ2308024484625924096.html
通州-通州北苑-通典铭居,通州-通州北苑-通典铭居/44㎡/北/1室0厅1卫/高楼层（25层）,整租·通典铭居1室0厅北,3700元/月,https://bj.zu.ke.com/zufang/BJ2321588719989571584.html
大兴-天宫院-保利春天里,大兴-天宫院-保利春天里/59㎡/南西/1室1厅1卫/高楼层（25层）,整租·保利春天里1室1厅南/西,3300元/月,https://bj.zu.ke.com/zufang/BJ2289824811528503296.html
朝阳-安贞-安华西里社区,朝阳-安贞-安华西里社区/42㎡/南/2室0厅1卫/高楼层（6层）,整租·安华西里社区2室0厅南,6000元/月,https://bj.zu.ke.com/zufang/BJ2254050052748083200.html
石景山-苹果园-苹果园小区二区,石景山-苹果园-苹果园小区二区/60㎡/东南/2室1厅1卫/高楼层（16层）,整租·苹果园小区二区2室1厅东南,4200元/月,https://bj.zu.ke.com/zufang/BJ2231800534225133568.html
房山-良乡-房山超级蜂巢,房山-良乡-房山超级蜂巢/42㎡/南/2房间1卫/中楼层（10层）,整租·房山超级蜂巢2房间南,1500元/月,https://bj.zu.ke.com/zufang/BJ2268213449009922048.html
西城-德胜门-德胜里一区,西城-德胜门-德胜里一区/60㎡/东/2室1厅1卫/中楼层（18层）,整租·德胜里一区2室1厅东,4500元/月,https://bj.zu.ke.com/zufang/BJ2317824897004609536.html
西城-月坛-三里河三区,西城-月坛-三里河三区/36㎡/东/1室1厅1卫/地下室（6层）,整租·三里河三区1室1厅东,4000元/月,https://bj.zu.ke.com/zufang/BJ2326021018596425728.html
朝阳-国展-左家庄北里,朝阳-国展-左家庄北里/23㎡/南/1室0厅1卫/高楼层（6层）,整租·左家庄北里1室0厅南,3300元/月,https://bj.zu.ke.com/zufang/BJ2328965896527691776.html
海淀-公主坟-万寿路12号院,海淀-公主坟-万寿路12号院/47㎡/南/1室1厅1卫/地下室（6层）,整租·万寿路12号院1室1厅南,4300元/月,https://bj.zu.ke.com/zufang/BJ2314381924812472320.html
海淀-西三旗-富力桃园C区,海淀-西三旗-富力桃园C区/89㎡/东北/2室2厅1卫/高楼层（20层）,整租·富力桃园C区2室2厅东北,6400元/月,https://bj.zu.ke.com/zufang/BJ2334561206855008256.html
朝阳-双桥-双桥中路10号南院,朝阳-双桥-双桥中路10号南院/76㎡/南北/2室1厅1卫/高楼层（6层）,整租·双桥中路10号南院2室1厅南/北,5000元/月,https://bj.zu.ke.com/zufang/BJ2336246373160329216.html
海淀-玉泉路-玉海园一里,海淀-玉泉路-玉海园一里/74㎡/东西/2室2厅1卫/低楼层（5层）,整租·玉海园一里2室2厅东/西,6200元/月,https://bj.zu.ke.com/zufang/BJ2333784654412251136.html
昌平-南邵-硅谷SOHO,昌平-南邵-硅谷SOHO/50㎡/南/2房间1卫/中楼层（14层）,整租·硅谷SOHO2房间南,3200元/月,https://bj.zu.ke.com/zufang/BJ2335515854898200576.html
昌平-南邵-硅谷SOHO,昌平-南邵-硅谷SOHO/50㎡/北/3房间1卫/高楼层（14层）,整租·硅谷SOHO3房间北,3500元/月,https://bj.zu.ke.com/zufang/BJ2336074932393885696.html
海淀-紫竹桥-北洼西里,海淀-紫竹桥-北洼西里/46㎡/南/1室1厅1卫/高楼层（18层）,整租·北洼西里1室1厅南,5900元/月,https://bj.zu.ke.com/zufang/BJ2335470818164736000.html
朝阳-双桥-东柳西里,朝阳-双桥-东柳西里/60㎡/南北/2室0厅1卫/高楼层（5层）,整租·东柳西里2室0厅南/北,3500元/月,https://bj.zu.ke.com/zufang/BJ2329715152507125760.html
大兴-大兴其它-新凤小区,大兴-大兴其它-新凤小区/95㎡/南北/2室1厅1卫/低楼层（6层）,整租·新凤小区2室1厅南/北,2700元/月,https://bj.zu.ke.com/zufang/BJ2325904751751077888.html
石景山-八角-八角路小区,石景山-八角-八角路小区/37㎡/南/2室0厅1卫/低楼层（5层）,整租·八角路小区2室0厅南,3000元/月,https://bj.zu.ke.com/zufang/BJ2330907364754202624.html
东城-朝阳门内-禄米仓东巷,东城-朝阳门内-禄米仓东巷/10㎡/南/1室0厅1卫/低楼层（1层）,整租·禄米仓东巷1室0厅南,2600元/月,https://bj.zu.ke.com/zufang/BJ2281727063553744896.html
房山-良乡-文化路社区,房山-良乡-文化路社区/61㎡/南北/2室1厅1卫/高楼层（6层）,整租·文化路社区2室1厅南/北,1900元/月,https://bj.zu.ke.com/zufang/BJ2299306765142982656.html
通州-马驹桥-珠江逸景,通州-马驹桥-珠江逸景/56㎡/南/1室1厅1卫/低楼层（15层）,整租·珠江逸景1室1厅南,3500元/月,https://bj.zu.ke.com/zufang/BJ2325986222138736640.html
通州-北关-劳动局家属院,通州-北关-劳动局家属院/55㎡/南北/2室1厅1卫/低楼层（6层）,整租·劳动局家属院2室1厅南/北,3400元/月,https://bj.zu.ke.com/zufang/BJ2286253354097590272.html
丰台-青塔-芳园,丰台-青塔-芳园/57㎡/南北/2室1厅1卫/高楼层（6层）,整租·芳园2室1厅南/北,4500元/月,https://bj.zu.ke.com/zufang/BJ2320936616539471872.html
海淀-马连洼-北京大学肖家河教工住宅小区三区,海淀-马连洼-北京大学肖家河教工住宅小区三区/60㎡/南北/2室1厅1卫/高楼层（7层）,整租·北京大学肖家河教工住宅小区三区2室1厅南/北,6000元/月,https://bj.zu.ke.com/zufang/BJ2333075496901804032.html
西城-广安门-荣丰2008,西城-广安门-荣丰2008/32㎡/北/1室1厅1卫/高楼层（20层）,整租·荣丰20081室1厅跃层北,5500元/月,https://bj.zu.ke.com/zufang/BJ2311591440746020864.html
大兴-郁花园-盛春坊,大兴-郁花园-盛春坊/45㎡/南北/2室1厅1卫/中楼层（4层）,整租·盛春坊2室1厅南/北,2500元/月,https://bj.zu.ke.com/zufang/BJ2308647298345222144.html
朝阳-潘家园-潘家园南里,朝阳-潘家园-潘家园南里/45㎡/南/1室0厅1卫/高楼层（16层）,整租·潘家园南里1室0厅南,4500元/月,https://bj.zu.ke.com/zufang/BJ2306453410721046528.html
朝阳-潘家园-百环花园,朝阳-潘家园-百环花园/61㎡/北/1室1厅1卫/高楼层（28层）,整租·百环花园1室1厅北,5600元/月,https://bj.zu.ke.com/zufang/BJ2244856568304902144.html
丰台-岳各庄-丰体时代花园,丰台-岳各庄-丰体时代花园/55㎡/北/1室1厅1卫/低楼层（28层）,整租·丰体时代花园1室1厅北,4400元/月,https://bj.zu.ke.com/zufang/BJ2320215586439184384.html
亦庄开发区-亦庄-荣京丽都,亦庄开发区-亦庄-荣京丽都/34㎡/东/1房间1卫/低楼层（27层）,整租·荣京丽都1房间东,3600元/月,https://bj.zu.ke.com/zufang/BJ2336223446003875840.html
乐乎城市青年社区·十里河佰汇,25-45㎡/21间在租/1室1厅1卫,独栋·乐乎城市青年社区十里河佰汇天空之城2.0B1室1厅,4260-4600元/月,https://bj.zu.ke.com/apartment/963.html
海淀-五棵松-建设研究院,海淀-五棵松-建设研究院/33㎡/西北/1室1厅1卫/中楼层（6层）,整租·建设研究院1室1厅西北,5200元/月,https://bj.zu.ke.com/zufang/BJ2336188562498142208.html
乐乎城市青年社区·百子湾花园二期,仅剩3间/20-25㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区百子湾花园二期圣托里尼3.01室1厅,3400-3500元/月,https://bj.zu.ke.com/apartment/976.html
大兴-瀛海-玉璟园,大兴-瀛海-玉璟园/69㎡/南北/1室1厅1卫/高楼层（9层）,整租·玉璟园1室1厅南/北,3100元/月,https://bj.zu.ke.com/zufang/BJ2334673887939264512.html
乐乎城市青年社区·德胜门,25-30㎡/21间在租/1室1厅1卫,独栋·乐乎城市青年社区德胜门天空之城2.0A1室1厅,5688-5788元/月,https://bj.zu.ke.com/apartment/970.html
乐乎城市青年社区·星光,仅剩3间/40㎡/3间在租/1室1厅1卫,独栋·乐乎城市青年社区星光冰雪奇缘1.01室1厅,3190元/月,https://bj.zu.ke.com/apartment/957.html
房山-良乡-玉竹园小区一里,房山-良乡-玉竹园小区一里/111㎡/南北/3室2厅3卫/地下室（6层）,整租·玉竹园小区一里3室2厅南/北,1600元/月,https://bj.zu.ke.com/zufang/BJ2163169874879455232.html
朝阳-常营-金隅丽景园,朝阳-常营-金隅丽景园/50㎡/西/1室1厅1卫/低楼层（28层）,整租·金隅丽景园1室1厅西,4600元/月,https://bj.zu.ke.com/zufang/BJ2298570174871379968.html
朝阳-朝阳门外-吉祥里,朝阳-朝阳门外-吉祥里/42㎡/东/1室1厅1卫/地下室（6层）,整租·吉祥里1室1厅东,4600元/月,https://bj.zu.ke.com/zufang/BJ2319518382426161152.html
朝阳-双桥-双桥六号井,朝阳-双桥-双桥六号井/59㎡/南北/2室1厅1卫/高楼层（6层）,整租·双桥六号井2室1厅南/北,3800元/月,https://bj.zu.ke.com/zufang/BJ2312277783398850560.html
